time,signal
0.0,1.5
0.001,1.698951909731884
0.002,1.8854029392813723
0.003,2.047637684742951
0.004,2.1754623404016122
0.005,2.2608452130361227
0.006,2.2984213827426174
0.007,2.285829800582951
0.008,2.2238616419728157
0.009000000000000001,2.1164105942206315
0.01,1.9702282018339785
0.011,1.7944996421477426
0.012,1.6002665868514432
0.013000000000000001,1.3997334131485566
0.014,1.2055003578522576
0.015,1.0297717981660215
0.016,0.8835894057793685
0.017,0.7761383580271841
0.018000000000000002,0.714170199417049
0.019,0.7015786172573827
0.02,0.739154786963877
0.021,0.824537659598388
0.022,0.9523623152570488
0.023,1.1145970607186277
0.024,1.3010480902681163
0.025,1.4999999999999998
0.026000000000000002,1.698951909731884
0.027,1.8854029392813718
0.028,2.047637684742951
0.029,2.1754623404016122
0.03,2.2608452130361227
0.031,2.2984213827426174
0.032,2.2858298005829507
0.033,2.2238616419728157
0.034,2.116410594220631
0.035,1.9702282018339787
0.036000000000000004,1.7944996421477424
0.037,1.6002665868514445
0.038,1.3997334131485575
0.039,1.2055003578522583
0.04,1.0297717981660217
0.041,0.8835894057793686
0.042,0.7761383580271842
0.043000000000000003,0.7141701994170488
0.044,0.7015786172573827
0.045,0.7391547869638769
0.046,0.8245376595983878
0.047,0.9523623152570492
0.048,1.1145970607186282
0.049,1.3010480902681154
0.05,1.4999999999999996
0.051000000000000004,1.6989519097318837
0.052000000000000005,1.8854029392813723
0.053,2.0476376847429503
0.054,2.175462340401612
0.055,2.2608452130361227
0.056,2.2984213827426174
0.057,2.2858298005829507
0.058,2.2238616419728157
0.059000000000000004,2.116410594220631
0.06,1.970228201833979
0.061,1.7944996421477426
0.062,1.6002665868514434
0.063,1.3997334131485577
0.064,1.205500357852257
0.065,1.029771798166022
0.066,0.8835894057793678
0.067,0.7761383580271843
0.068,0.7141701994170487
0.069,0.7015786172573827
0.07,0.7391547869638769
0.07100000000000001,0.8245376595983885
0.07200000000000001,0.9523623152570491
0.073,1.1145970607186269
0.074,1.301048090268114
0.075,1.4999999999999993
0.076,1.6989519097318821
0.077,1.8854029392813723
