time,signal
0.0,0.26330112757383745
0.001,0.8273064827784316
0.002,0.8461568567294315
0.003,1.295093644988426
0.004,1.0546997464909178
0.005,0.7491760146719504
0.006,0.9537106094620889
0.007,1.20005663812006
0.008,0.6618910935991871
0.009000000000000001,0.8552755562858094
0.01,0.512288321784834
0.011,0.589910532404121
0.012,0.8715507437244474
0.013000000000000001,1.1593627708145724
0.014,0.6548075500361139
0.015,0.5365651755822438
0.016,1.139215912521582
0.017,1.3652510562530265
0.018000000000000002,1.3057536162819923
0.019,1.386586053646412
0.02,1.2725559980803895
0.021,1.2274101779240016
0.022,0.8740882248537489
0.023,0.9039647983958929
0.024,0.922778320287093
0.025,0.5245008141964023
0.026000000000000002,0.22076795673875113
0.027,0.3804228718775728
0.028,0.23097780664675144
0.029,0.36406372253480057
0.03,-0.12172781307017394
0.031,-0.14545198954366095
0.032,0.054774186961312865
0.033,0.25010851784404564
0.034,0.20500950338125212
0.035,0.5405934287387235
0.036000000000000004,0.9135578705523655
0.037,0.14865949668093065
0.038,-0.089870854596597
0.039,0.11212408697283013
0.04,0.17814147922374987
0.041,-0.13045621137987856
0.042,-0.5147717810689112
0.043000000000000003,-1.1852925244611028
0.044,-1.120675991103759
0.045,-0.8130045846781355
0.046,-0.787891422441781
0.047,-1.0219751108099924
0.048,-1.058004688028694
0.049,-0.9094110893959881
0.05,-0.3776466358688681
0.051000000000000004,-0.29303727392190093
0.052000000000000005,-0.058132508331755595
0.053,-0.39144218034659867
0.054,-0.19804401658541
0.055,-0.1560070888880381
0.056,0.14554794232400223
0.057,0.13854792103691052
0.058,-0.11223279225418475
0.059000000000000004,-0.5900392204750453
0.06,-0.634318799248881
0.061,-0.3041537174010827
0.062,-0.5276913907938294
0.063,-0.4521415960615229
0.064,-0.3163918771579612
0.065,-0.24665305364184187
0.066,-0.2926444164911331
0.067,0.33019617037183224
0.068,0.6690737086205876
0.069,0.22525059614702353
0.07,0.6551806542448338
0.07100000000000001,0.681142095521279
0.07200000000000001,0.8575225471290553
0.073,1.4315667618526544
0.074,0.73420484873881
0.075,0.5595297821480874
0.076,-0.16485358692627577
0.077,0.31351380194948125
0.078,0.48994161195015323
0.079,0.6039561652380496
0.08,0.9748989918474964
0.081,0.7913317582045793
0.082,0.620849126792067
0.083,0.7831937809449618
0.084,1.4913541758210116
0.085,1.4105366116931657
0.08600000000000001,1.1330968360869573
0.08700000000000001,0.7476917609833149
0.088,1.0375823336899668
0.089,1.4400523428099739
0.09,1.8416736720617533
0.091,1.0518768183034197
0.092,0.4325406020002225
0.093,0.0017775255249914135
0.094,0.36209412812894043
0.095,-0.14082716936399392
0.096,0.4293326762733933
0.097,0.31542794284367315
0.098,0.031053424050160927
0.099,-0.1078439988969021
0.1,0.34123516338670534
0.101,0.4956631736943389
0.10200000000000001,0.28348547879290437
0.10300000000000001,0.7516030393158077
0.10400000000000001,0.02033375417519942
0.105,0.2936112313804081
0.106,-0.42875897472646424
0.107,0.4210988930991927
0.108,0.1433114553833541
0.109,-0.6290157849743847
0.11,-0.7328462409915375
0.111,-0.7117626431149295
0.112,-0.908606849574068
0.113,-0.6399733539946182
0.114,-1.1398219632847095
0.115,-1.1676653075634629
0.116,-0.5530709729912235
0.117,-0.23218262165487968
0.11800000000000001,-0.37797882125419185
0.11900000000000001,-0.35957146349559815
0.12,-0.4593788075909749
0.121,-0.14829056770524168
0.122,-0.4388486956842537
0.123,0.05543519126597307
0.124,0.09851634000501827
0.125,-0.3877467875225113
0.126,-0.38563849914979326
0.127,-0.7536657355807856
0.128,-0.5510596830832877
0.129,-0.5647831115163606
0.13,-0.055784814654474324
0.131,-0.5707007367926125
0.132,-0.2051304477490224
0.133,0.03328417199335626
0.134,0.22342202589721327
0.135,0.5981971902523714
0.136,1.1074677864057327
0.137,0.7454540370459244
0.138,0.5123851631014202
0.139,1.0463630213511383
0.14,1.0590250981113631
0.14100000000000001,1.8289464688716461
0.14200000000000002,0.7306976583100382
0.14300000000000002,0.344660982807621
0.14400000000000002,0.8259132879177307
0.145,0.18968062146791387
0.146,0.7646479865803044
0.147,1.1546492286583865
0.148,0.5288584885663772
0.149,0.23490907895336532
0.15,0.901020508897344
0.151,1.6882943134892934
0.152,1.507768690589777
0.153,1.0707137647168632
0.154,0.9752637281414167
0.155,1.0357457076228074
0.156,1.370317843345771
0.157,1.5589798584615575
0.158,1.1700388590995834
0.159,0.6066671617345291
0.16,-0.08800839235641156
0.161,-0.08754781281172963
0.162,0.4498871233644276
0.163,-0.08942675347806212
0.164,-0.020237662448933352
0.165,-0.024140220597291595
0.166,-0.2705514592689018
0.167,0.042564013110437726
0.168,0.46850996233294157
0.169,0.5559540106944384
0.17,0.4810316531630488
0.171,0.23679828741038533
0.17200000000000001,0.14520405302011336
0.17300000000000001,-0.008293899744329147
0.17400000000000002,-0.24945070919300466
0.17500000000000002,-0.49340469703152595
0.176,-0.6421419295425586
0.177,-0.8054300236894432
0.178,-1.3382136840198096
0.179,-0.9333761988396319
0.18,-0.5225838811941483
0.181,-0.9654856795306208
0.182,-1.3402508046536719
0.183,-0.13440815685571478
0.184,-0.369271439769636
0.185,-0.06874177847173929
0.186,-0.11218752297795492
0.187,-0.42055416651235417
0.188,-0.48170574723709053
0.189,0.4046229415769995
0.19,0.2289132760805025
0.191,0.041780820624480464
0.192,-0.32732359077605816
