time,signal
0.0,0.0
0.001,0.597016642767191
0.002,0.9809151826751094
0.003,0.9958076786047132
0.004,0.6246197654480863
0.005,1.3204352825912768e-16
0.006,-0.6428552389268062
0.007,-1.054789791903118
0.008,-1.0693155851575744
0.009000000000000001,-0.6697786811177848
0.01,-2.8277302713381215e-16
0.011,0.687337829248676
0.012,1.1261101436146546
0.013000000000000001,1.1399115609556945
0.014,0.7129186464492169
0.015,4.507907415966074e-16
0.016,-0.729369104729824
0.017,-1.1931200940519047
0.018000000000000002,-1.205857298780314
0.019,-0.7529774123225835
0.02,-6.338245852201407e-16
0.021,0.7679141158741001
0.022,1.2541696358418266
0.023,1.2655289957048348
0.024,0.7889685989746601
0.025,-1.5755814092412107e-15
0.026000000000000002,-0.8020237565835725
0.027,-1.3077555266537415
0.028,-1.3174573365119657
0.029,-0.8200059839421776
0.03,-1.0320161012735393e-15
0.031,0.8308581343005607
0.032,1.3525583040144835
0.033,1.3603636731107522
0.034,0.8453253238000509
0.035,-3.8962975518362626e-15
0.036000000000000004,-0.8537072509498733
0.037,-1.387474774853538
0.038,-1.393191509096169
0.039,-0.8643031723709221
0.04,-1.4456007667135196e-15
0.041,0.8700084854477215
0.042,1.4116451797777263
0.043000000000000003,1.4151325141969082
0.044,0.8764722320390955
0.045,1.6464883334218662e-15
0.046,-0.8793604473000729
0.047,-1.4244743632008352
0.048,-1.4256464280493732
0.049,-0.8815328601687472
0.05,3.492100319479722e-15
0.051000000000000004,0.8815328601687529
0.052000000000000005,1.425646428049377
0.053,1.4244743632008345
0.054,0.8793604473000758
0.055,-3.2948259880747213e-15
0.056,-0.8764722320390925
0.057,-1.4151325141969104
0.058,-1.4116451797777259
0.059000000000000004,-0.8700084854477159
0.06,-2.1684011500702793e-15
0.061,0.8643031723709234
0.062,1.393191509096168
0.063,1.3874747748535377
0.064,0.853707250949872
0.065,-2.834158985987843e-15
0.066,-0.8453253238000604
0.067,-1.3603636731107542
0.068,-1.3525583040144813
0.069,-0.8308581343005593
0.07,7.571595530260686e-15
0.07100000000000001,0.8200059839421788
0.07200000000000001,1.3174573365119677
0.073,1.307755526653744
0.074,0.8020237565835713
0.075,-2.322350404849871e-15
0.076,-0.7889685989746593
0.077,-1.2655289957048352
0.078,-1.2541696358418277
0.079,-0.7679141158740969
0.08,-2.5352983408805627e-15
0.081,0.7529774123225846
0.082,1.2058572987803167
0.083,1.1931200940519033
0.084,0.7293691047298193
0.085,-1.8046819389881404e-15
0.08600000000000001,-0.7129186464492213
0.08700000000000001,-1.1399115609556982
0.088,-1.1261101436146552
0.089,-0.6873378292486818
0.09,-2.5449572442043095e-15
0.091,0.6697786811177867
0.092,1.0693155851575735
0.093,1.0547897919031175
0.094,0.6428552389268078
0.095,-1.3217700737692087e-15
0.096,-0.6246197654480903
0.097,-0.9958076786047136
0.098,-0.9809151826751079
0.099,-0.59701664276719
0.1,4.656133759306296e-15
0.101,0.578553861817756
0.10200000000000001,0.9211978499151992
0.10300000000000001,0.9063053539855915
0.10400000000000001,0.5509507391368512
0.105,-9.042277839311656e-16
0.106,-0.5327152656581439
0.107,-0.8473232406871877
0.108,-0.8327974474327335
0.109,-0.5057918234671602
0.11,3.7296358369268886e-15
0.111,0.4882326753362753
0.112,0.7760028889756522
0.113,0.7622014716346118
0.114,0.462651858135727
0.115,-6.061480724859091e-15
0.116,-0.44620139985512003
0.117,-0.7089929385384032
0.11800000000000001,-0.6962557338099916
0.11900000000000001,-0.42259309226235864
0.12,-2.075357124586452e-15
0.121,0.40765638871084797
0.122,0.6479433967484812
0.123,0.6365840368854739
0.124,0.3866019056102864
0.125,-3.1746778427946457e-16
0.126,-0.3735467480013791
0.127,-0.5943575059365669
0.128,-0.584655696078342
0.129,-0.3555645206427692
0.13,2.3351280319221587e-15
0.131,0.3447123702843882
0.132,0.5495547285758252
0.133,0.5417493594795537
0.134,0.33024518078489046
0.135,-4.076435267746929e-15
0.136,-0.3218632536350808
0.137,-0.5146382577367686
0.138,-0.5089215234941378
0.139,-0.3112673322140222
0.14,5.654772333965857e-15
0.14100000000000001,0.30556201913723363
0.14200000000000002,0.4904678528125825
0.14300000000000002,0.4869805183933965
0.14400000000000002,0.29909827254584764
0.145,-6.266013153642383e-19
0.146,-0.2962100572848678
0.147,-0.4776386693894703
0.148,-0.4764666045409335
0.149,-0.2940376444161964
0.15,1.7157434800794711e-15
0.151,0.2940376444161934
0.152,0.47646660454093237
0.153,0.47763866938947147
0.154,0.29621005728487076
0.155,-3.4731076575492807e-15
0.156,-0.2990982725458505
0.157,-0.4869805183933976
0.158,-0.4904678528125814
0.159,-0.30556201913722486
0.16,-2.055336447688982e-15
0.161,0.31126733221402514
0.162,0.5089215234941389
0.163,0.5146382577367676
0.164,0.32186325363507157
0.165,2.7093861659797234e-16
0.166,-0.3302451807848936
0.167,-0.541749359479555
0.168,-0.5495547285758217
0.169,-0.3447123702843783
0.17,1.751714621651113e-15
0.171,0.35556452064277266
0.17200000000000001,0.5846556960783436
0.17300000000000001,0.5943575059365629
0.17400000000000002,0.3735467480013683
0.17500000000000002,-4.119078436956821e-15
0.176,-0.3866019056102824
0.177,-0.6365840368854722
0.178,-0.6479433967484824
0.179,-0.40765638871085197
0.18,-3.113035686879677e-15
0.181,0.4225930922623625
0.182,0.6962557338099931
0.183,0.7089929385384046
0.184,0.44620139985512464
0.185,7.563692844335024e-16
0.186,-0.4626518581357313
0.187,-0.7622014716346133
0.188,-0.776002888975654
0.189,-0.48823267533627074
0.19,2.072950296725855e-15
0.191,0.505791823467165
0.192,0.8327974474327355
0.193,0.8473232406871897
0.194,0.5327152656581388
0.195,-5.421943309481726e-15
0.196,-0.5509507391368671
0.197,-0.906305353985598
0.198,-0.9211978499151972
0.199,-0.5785538618177507
0.2,9.31226751861259e-15
0.201,0.5970166427672018
0.202,0.98091518267511
0.203,0.9958076786047114
0.20400000000000001,0.6246197654480783
0.20500000000000002,-1.3739200894838943e-14
0.20600000000000002,-0.6428552389268204
0.20700000000000002,-1.0547897919031246
0.20800000000000002,-1.0693155851575664
0.209,-0.6697786811177866
0.21,2.26504269068864e-15
0.211,0.6873378292486814
0.212,1.1261101436146574
0.213,1.139911560955701
0.214,0.7129186464492285
0.215,1.082049677092029e-14
0.216,-0.7293691047298189
0.217,-1.1931200940519031
0.218,-1.2058572987803138
0.219,-0.7529774123225775
0.22,1.14152496898138e-14
0.221,0.7679141158741116
0.222,1.2541696358418335
0.223,1.2655289957048383
0.224,0.7889685989746674
0.225,2.650524076945428e-15
0.226,-0.8020237565835708
0.227,-1.307755526653744
0.228,-1.3174573365119617
0.229,-0.820005983942163
0.23,2.2026775856599702e-14
0.231,0.8308581343005836
0.232,1.3525583040144815
0.233,1.3603636731107542
0.234,0.8453253238000524
0.23500000000000001,-7.08629220349897e-15
0.23600000000000002,-0.8537072509498801
0.23700000000000002,-1.387474774853544
0.23800000000000002,-1.3931915090961617
0.23900000000000002,-0.8643031723708983
0.24,-8.673604600281117e-15
0.241,0.8700084854477157
0.242,1.4116451797777259
0.243,1.4151325141969073
0.244,0.8764722320390843
