time,signal
0.0,0.0
0.001,0.41438543802533345
0.002,0.7552866424660638
0.003,0.966940589741641
0.004,1.024649905581327
0.005,0.940456403667957
0.006,0.7597470460672712
0.007,0.5496385111649825
0.008,0.38201997983654146
0.009000000000000001,0.3154547020288063
0.01,0.38042260651806137
0.011,0.5715589871714752
0.012,0.8488127961293589
0.013000000000000001,1.1472406607271846
0.014,1.393015514285902
0.015,1.5216904260722457
0.016,1.4941994029032326
0.017,1.3066358711674881
0.018000000000000002,0.9913879743865961
0.019,0.609347165790107
0.02,0.2351141009169896
0.021,-0.061142557377896534
0.022,-0.23069148437228482
0.023,-0.2579068681363542
0.024,-0.16371897089672477
0.025,-1.7145055188062944e-16
0.026000000000000002,0.16371897089672496
0.027,0.25790686813635416
0.028,0.23069148437228504
0.029,0.061142557377896256
0.03,-0.23511410091698887
0.031,-0.6093471657901063
0.032,-0.9913879743865965
0.033,-1.3066358711674892
0.034,-1.494199402903233
0.035,-1.521690426072246
0.036000000000000004,-1.393015514285902
0.037,-1.1472406607271861
0.038,-0.8488127961293599
0.039,-0.5715589871714761
0.04,-0.3804226065180617
0.041,-0.3154547020288063
0.042,-0.3820199798365417
0.043000000000000003,-0.549638511164983
0.044,-0.7597470460672705
0.045,-0.9404564036679568
0.046,-1.024649905581327
0.047,-0.9669405897416408
0.048,-0.7552866424660631
0.049,-0.4143854380253347
0.05,-8.327598234202001e-16
0.051000000000000004,0.41438543802533323
0.052000000000000005,0.755286642466064
0.053,0.9669405897416402
0.054,1.024649905581327
0.055,0.9404564036679572
0.056,0.7597470460672714
0.057,0.5496385111649823
0.058,0.38201997983654135
0.059000000000000004,0.3154547020288063
0.06,0.38042260651806115
0.061,0.5715589871714752
0.062,0.8488127961293588
0.063,1.1472406607271828
0.064,1.3930155142859024
0.065,1.5216904260722455
0.066,1.4941994029032322
0.067,1.3066358711674886
0.068,0.991387974386593
0.069,0.609347165790105
0.07,0.23511410091699014
0.07100000000000001,-0.061142557377897755
0.07200000000000001,-0.23069148437228498
0.073,-0.25790686813635444
0.074,-0.16371897089672646
0.075,-5.143516556418883e-16
0.076,0.1637189708967237
0.077,0.25790686813635433
0.078,0.23069148437228548
0.079,0.06114255737789587
0.08,-0.2351141009169882
0.081,-0.6093471657901082
0.082,-0.9913879743865959
0.083,-1.3066358711674906
0.084,-1.494199402903233
0.085,-1.521690426072246
0.08600000000000001,-1.3930155142859009
0.08700000000000001,-1.1472406607271846
0.088,-0.8488127961293606
0.089,-0.5715589871714783
0.09,-0.38042260651806203
0.091,-0.3154547020288063
0.092,-0.3820199798365415
0.093,-0.5496385111649812
0.094,-0.7597470460672716
0.095,-0.9404564036679564
0.096,-1.024649905581327
0.097,-0.966940589741641
0.098,-0.7552866424660657
0.099,-0.4143854380253327
0.1,-1.6655196468404002e-15
0.101,0.4143854380253352
0.10200000000000001,0.7552866424660635
0.10300000000000001,0.9669405897416419
0.10400000000000001,1.024649905581327
0.105,0.9404564036679576
0.106,0.7597470460672732
0.107,0.5496385111649827
0.108,0.38201997983654246
0.109,0.3154547020288063
0.11,0.3804226065180609
0.111,0.5715589871714766
0.112,0.8488127961293582
0.113,1.1472406607271823
0.114,1.393015514285902
0.115,1.5216904260722455
0.116,1.4941994029032322
0.117,1.306635871167489
0.11800000000000001,0.9913879743865935
0.11900000000000001,0.6093471657901057
0.12,0.23511410091699086
0.121,-0.06114255737789398
0.122,-0.23069148437228476
0.123,-0.25790686813635455
0.124,-0.16371897089672482
0.125,-8.572527594031473e-16
0.126,0.16371897089672344
0.127,0.2579068681363542
0.128,0.23069148437228437
0.129,0.06114255737789631
0.13,-0.23511410091698753
0.131,-0.6093471657901018
0.132,-0.9913879743866002
0.133,-1.3066358711674901
0.134,-1.4941994029032328
0.135,-1.521690426072246
0.136,-1.3930155142858984
0.137,-1.1472406607271812
0.138,-0.848812796129357
0.139,-0.5715589871714755
0.14,-0.38042260651806215
0.14100000000000001,-0.3154547020288063
0.14200000000000002,-0.38201997983654296
0.14300000000000002,-0.5496385111649836
0.14400000000000002,-0.7597470460672712
0.145,-0.9404564036679561
0.146,-1.024649905581327
0.147,-0.9669405897416432
0.148,-0.7552866424660702
0.149,-0.41438543802533345
0.15,-2.4982794702606003e-15
0.151,0.41438543802532896
0.152,0.7552866424660589
0.153,0.9669405897416378
0.154,1.024649905581327
0.155,0.9404564036679578
0.156,0.7597470460672737
0.157,0.549638511164986
0.158,0.3820199798365409
0.159,0.3154547020288063
0.16,0.3804226065180606
0.161,0.5715589871714726
0.162,0.8488127961293619
0.163,1.147240660727186
0.164,1.3930155142859018
0.165,1.5216904260722455
0.166,1.4941994029032308
0.167,1.306635871167486
0.168,0.9913879743865943
0.169,0.6093471657901065
0.17,0.23511410091699153
0.171,-0.06114255737790025
0.17200000000000001,-0.23069148437228598
0.17300000000000001,-0.25790686813635405
0.17400000000000002,-0.16371897089672507
0.17500000000000002,3.773645287156295e-15
0.176,0.1637189708967232
0.177,0.2579068681363535
0.178,0.23069148437228726
0.179,0.061142557377896756
0.18,-0.23511410091698687
0.181,-0.6093471657901012
0.182,-0.9913879743865893
0.183,-1.3066358711674821
0.184,-1.4941994029032326
0.185,-1.521690426072246
