x,y
0.0,1.1076892853425038
0.05025125628140704,1.1674111062541415
0.10050251256281408,1.9235852088435723
0.15075376884422112,1.6909822375946268
0.20100502512562815,1.8726676616535185
0.2512562814070352,2.28550168162542
0.30150753768844224,2.389566215464668
0.35175879396984927,2.28795423126088
0.4020100502512563,1.6609234151429608
0.45226130653266333,2.0558726406067356
0.5025125628140704,1.440235557478051
0.5527638190954774,1.4814505856569502
0.6030150753768845,0.7467695161498902
0.6532663316582915,0.8620552834829596
0.7035175879396985,0.17689990694538363
0.7537688442211056,-0.32042289184526723
0.8040201005025126,-0.19247522162493758
0.8542713567839196,-0.6612564906789468
0.9045226130653267,-1.1929206656913802
0.9547738693467337,-0.9500422325721892
1.0050251256281408,-1.6422791661027776
1.0552763819095479,-1.6813907894759084
1.105527638190955,-1.7118850577868159
1.155778894472362,-1.9529102448885682
1.206030150753769,-1.6275990952637955
1.256281407035176,-1.756527206837421
1.306532663316583,-1.5386193600042863
1.35678391959799,-0.8490668581512295
1.407035175879397,-1.1541654290185779
1.4572864321608041,-1.162359911548934
1.5075376884422111,0.20558745717863014
1.5577889447236182,0.8164136862093241
1.6080402010050252,0.454741356623103
1.6582914572864322,0.43608587413849587
1.7085427135678393,1.1811379529784367
1.7587939698492463,1.4877829370842979
1.8090452261306533,1.7637984550990027
1.8592964824120604,1.727219376588836
1.9095477386934674,2.2801380231965043
1.9597989949748744,2.326810135590484
2.0100502512562817,1.8111091783575988
2.0603015075376887,2.2775214135648194
2.1105527638190957,2.465823134018132
2.1608040201005028,1.7828593610552355
2.21105527638191,1.3876567595941918
2.261306532663317,1.1230925561217666
2.311557788944724,0.9647130868172393
2.361809045226131,0.00867773565758212
2.412060301507538,0.10425437957380489
2.462311557788945,-0.40775177747399777
2.512562814070352,-0.20321867836556273
2.562814070351759,-1.0328001207142632
2.613065326633166,-0.8538138093346674
2.663316582914573,-1.7756229481134544
2.71356783919598,-1.520957903114433
2.763819095477387,-1.6891761025055587
2.814070351758794,-2.017087019540134
2.864321608040201,-1.7147187520059488
2.9145728643216082,-1.3450825346910287
2.9648241206030153,-1.5521730852347015
3.0150753768844223,-1.657430027374369
3.0653266331658293,-0.950718086056087
3.1155778894472363,-0.8428040146532484
3.1658291457286434,-0.34441387254955114
3.2160804020100504,0.09556153551512304
3.2663316582914574,0.06733965972270373
3.3165829145728645,0.45712149303581584
3.3668341708542715,1.325183380899253
3.4170854271356785,1.3816692520850349
3.4673366834170856,1.1318874651873658
3.5175879396984926,2.1737224730200917
3.5678391959798996,2.186440038017131
3.6180904522613067,2.0120739421417086
3.6683417085427137,1.8623058209112198
3.7185929648241207,2.330177015972372
3.7688442211055277,2.0695303205602014
3.819095477386935,2.375041580981513
3.869346733668342,1.6251237467928858
3.919597989949749,1.31045383305502
3.969849246231156,0.8289821037216353
4.020100502512563,0.7080950292670483
4.07035175879397,0.2824853456247789
4.120603015075377,0.06409844212008414
4.170854271356784,-0.738150546582991
4.2211055276381915,-1.0467538002402743
4.2713567839195985,-1.3470441609456587
4.3216080402010055,-1.2678647705938015
4.371859296482413,-1.269672235145574
4.42211055276382,-1.87168627238118
4.472361809045227,-1.9058566164813215
4.522613065326634,-1.692280245380248
4.572864321608041,-1.7328584045958504
4.623115577889448,-1.2670612120070195
4.673366834170855,-1.840665654361753
4.723618090452262,-1.2041694206504563
4.773869346733669,-0.8700211356053162
4.824120603015076,-0.9001421169246642
4.874371859296483,-0.1879905788600672
4.92462311557789,0.20236490641277396
4.974874371859297,0.7508416726703213
5.025125628140704,1.4278143963355758
5.075376884422111,1.4027858369626955
5.125628140703518,1.4755961819367198
5.175879396984925,1.9334460432795482
5.226130653266332,2.3618286155736548
5.276381909547739,1.9394280843026637
5.326633165829146,1.9686872592171518
5.376884422110553,2.2774499740611387
5.42713567839196,1.9545728839689323
5.477386934673367,1.9792095440452628
5.527638190954774,1.5634375651025922
5.577889447236181,1.4428683409779346
5.628140703517588,0.6710911665246676
5.678391959798995,0.5631323900140494
5.728643216080402,0.13667243464951945
5.778894472361809,-0.49105515465407407
5.8291457286432165,-0.9405289368482368
5.8793969849246235,-0.7139753825343487
5.9296482412060305,-1.2700663877260987
5.9798994974874375,-1.685352426906599
6.030150753768845,-1.642965325552247
6.080402010050252,-1.4609706590119633
6.130653266331659,-2.367692315084817
6.180904522613066,-2.1547264586529966
6.231155778894473,-1.9234799555692872
6.28140703517588,-1.1719297192729854
6.331658291457287,-1.2488835278418149
6.381909547738694,-0.8556359410669548
6.432160804020101,-1.0158044551222805
6.482412060301508,-0.6606431583365118
6.532663316582915,0.1019796292158752
6.582914572864322,0.38289332048594954
6.633165829145729,0.877785092117975
6.683417085427136,1.046614872149994
6.733668341708543,1.4840289714802413
6.78391959798995,1.7315270181938731
6.834170854271357,2.110557610473384
6.884422110552764,2.280581393706209
6.934673366834171,1.7693478159279181
6.984924623115578,1.6373414617474609
7.035175879396985,2.4029051221278857
7.085427135678392,2.3328482297855566
7.135678391959799,1.598517779485063
7.185929648241206,1.1473005722836016
7.236180904522613,1.3450714556276022
7.28643216080402,1.220989319394944
7.336683417085427,1.0774396837396378
7.386934673366834,0.38156084539052426
7.437185929648241,-0.2178753592032854
7.4874371859296485,-0.7140344613917007
7.5376884422110555,-0.8289785648580151
7.5879396984924625,-1.2108264571928318
7.63819095477387,-1.6461418860362933
7.688442211055277,-1.079573285104567
7.738693467336684,-1.2807456969793827
7.788944723618091,-1.5093491927920502
7.839195979899498,-2.018572348413774
7.889447236180905,-1.4984570868425569
7.939698492462312,-1.40773594114136
7.989949748743719,-1.2491881085623564
8.040201005025127,-0.7837775261905217
8.090452261306533,-0.6273408068294151
8.14070351758794,-0.25588279274328063
8.190954773869347,0.08656924513155606
8.241206030150755,0.3905256023711947
8.291457286432161,0.23364127385236022
8.341708542713569,1.057506892948608
8.391959798994975,1.2246764571860103
8.442211055276383,1.329247387217478
8.492462311557789,2.3032903411323353
8.542713567839197,2.4884994135187806
8.592964824120603,2.5030509498535816
8.643216080402011,2.263796770411737
8.693467336683417,2.5028348280913453
8.743718592964825,2.063060213239875
8.793969849246231,1.9390595988407824
8.84422110552764,1.382893971266005
8.894472361809045,1.4713041458070244
8.944723618090453,1.0610095382750862
8.99497487437186,0.3638388437117369
9.045226130653267,0.30277636889867626
9.095477386934673,-0.08241842402580267
9.145728643216081,0.01823468597370126
9.195979899497488,-0.5536882401345223
9.246231155778895,-1.0854991463951504
9.296482412060302,-1.2911833213228368
9.34673366834171,-1.5517646422679083
9.396984924623116,-1.7599078046593368
9.447236180904524,-2.0578346470088036
9.49748743718593,-1.8319336409076294
9.547738693467338,-1.9162839204755089
9.597989949748744,-1.9088775112799403
9.648241206030152,-1.2707584350195287
9.698492462311558,-1.0458141955255449
9.748743718592966,-1.287296788338527
9.798994974874372,-0.5310458240403768
9.84924623115578,0.11385628576873036
9.899497487437186,0.5070317047211137
9.949748743718594,0.8744689159369341
10.0,0.9885649863426605
